1,2,6,12,13,14,15,16,17,18,19
Zip 5,DAS/EDAS,State,"Zone from CHAR HUB
1816 W POINTE DR
Charlotte, NC 28214
to LS Serviceable Zip","Zone from ORLA HUB
2900 TITAN ROW
Orlando, FL 32809
to LS Serviceable Zip","Zone from SBSC HUB
2270 US HIGHWAY 130
EAST BRUNSWICK, NJ 08810
to LS Serviceable Zip","Zone from URBOH HUB
2950 TOY RD
Groveport, OH 43125
to LS Serviceable Zip","TNT from CHAR HUB
to LS Serviceable Zip","TNT from ORLA HUB
to LS Serviceable Zip","TNT from SBSC HUB
to LS Serviceable Zip","TNT from URBOH HUB
to LS Serviceable Zip"
01580,-,MA,5,6,3,5,2,3,1,2
01582,-,MA,5,6,3,5,2,3,1,2
01583,-,MA,5,6,3,5,2,3,1,2
01602,-,MA,5,6,3,5,2,3,1,2
01606,-,MA,5,6,3,5,2,3,1,2
01611,-,MA,5,6,3,5,2,3,1,2
01612,-,MA,5,6,3,5,2,3,1,2
01653,-,MA,5,6,3,5,2,3,1,2
01654,-,MA,5,6,3,5,2,3,1,2
01655,-,MA,5,6,3,5,2,3,1,2
01718,-,MA,5,6,3,5,2,3,1,2
01805,-,MA,5,6,3,5,2,3,1,2
01813,-,MA,5,6,3,5,2,3,1,2
01815,-,MA,5,6,3,5,2,3,1,2
01831,-,MA,5,6,3,5,2,3,1,2
01853,-,MA,5,6,3,5,2,3,1,2
01860,-,MA,5,6,3,5,2,3,1,2
01889,-,MA,5,6,3,5,2,3,1,2
01901,-,MA,5,6,3,5,2,3,1,2
01908,-,MA,5,6,3,5,2,3,1,2
01910,-,MA,5,6,3,5,2,3,1,2
01913,-,MA,5,6,3,5,2,3,1,2
01931,-,MA,5,6,3,5,2,3,1,2
01952,-,MA,5,6,3,5,2,3,1,2
01965,-,MA,5,6,3,5,2,3,1,2
01966,-,MA,5,6,3,5,2,3,1,2
02025,-,MA,5,6,3,5,2,3,1,2
02027,-,MA,5,6,3,5,2,3,1,2
02043,-,MA,5,6,3,5,2,3,1,2
02044,-,MA,5,6,3,5,2,3,1,2
02045,-,MA,5,6,3,5,2,3,1,2
02050,-,MA,5,6,3,5,2,3,1,2
02061,-,MA,5,6,3,5,2,3,1,2
02066,-,MA,5,6,3,5,2,3,1,2
02117,-,MA,5,6,3,5,2,3,1,2
02133,-,MA,5,6,3,5,2,3,1,2
02137,-,MA,5,6,3,5,2,3,1,2
02188,-,MA,5,6,3,5,2,3,1,2
02189,-,MA,5,6,3,5,2,3,1,2
02190,-,MA,5,6,3,5,2,3,1,2
02191,-,MA,5,6,3,5,2,3,1,2
02201,-,MA,5,6,3,5,2,3,1,2
02203,-,MA,5,6,3,5,2,3,1,2
02204,-,MA,5,6,3,5,2,3,1,2
02206,-,MA,5,6,3,5,2,3,1,2
02211,-,MA,5,6,3,5,2,3,1,2
02212,-,MA,5,6,3,5,2,3,1,2
02217,-,MA,5,6,3,5,2,3,1,2
02222,-,MA,5,6,3,5,2,3,1,2
02241,-,MA,5,6,3,5,2,3,1,2
02266,-,MA,5,6,3,5,2,3,1,2
02283,-,MA,5,6,3,5,2,3,1,2
02284,-,MA,5,6,3,5,2,3,1,2
02293,-,MA,5,6,3,5,2,3,1,2
02297,-,MA,5,6,3,5,2,3,1,2
02324,-,MA,5,6,3,5,2,3,1,2
02325,-,MA,5,6,3,5,2,3,1,2
02332,-,MA,5,6,3,5,2,3,1,2
02333,-,MA,5,6,3,5,2,3,1,2
02338,-,MA,5,6,3,5,2,3,1,2
02339,-,MA,5,6,3,5,2,3,1,2
02340,-,MA,5,6,3,5,2,3,1,2
02341,-,MA,5,6,3,5,2,3,1,2
02344,-,MA,5,6,3,5,2,3,1,2
02346,-,MA,5,6,3,5,2,3,1,2
02347,DAS,MA,5,6,3,5,2,3,1,2
02348,-,MA,5,6,3,5,2,3,1,2
02349,-,MA,5,6,3,5,2,3,1,2
02351,-,MA,5,6,3,5,2,3,1,2
02359,-,MA,5,6,3,5,2,3,1,2
02364,-,MA,5,6,3,5,2,3,1,2
02367,DAS,MA,5,6,3,5,2,3,1,2
02370,-,MA,5,6,3,5,2,3,1,2
02382,-,MA,5,6,3,5,2,3,1,2
02447,-,MA,5,6,3,5,2,3,1,2
02454,-,MA,5,6,3,5,2,3,1,2
02457,-,MA,5,6,3,5,2,3,1,2
02477,-,MA,5,6,3,5,2,3,1,2
02702,DAS,MA,5,6,3,5,2,3,1,2
02717,DAS,MA,5,6,3,5,2,3,1,2
02718,-,MA,5,6,3,5,2,3,1,2
02720,-,MA,5,6,3,5,2,3,1,2
02721,-,MA,5,6,3,5,2,3,1,2
02723,-,MA,5,6,3,5,2,3,1,2
02724,-,MA,5,6,3,5,2,3,1,2
02725,-,MA,5,6,3,5,2,3,1,2
02726,-,MA,5,6,3,5,2,3,1,2
02740,-,MA,5,6,3,5,2,3,1,2
02743,DAS,MA,5,6,3,5,2,3,1,2
02744,-,MA,5,6,3,5,2,3,1,2
02745,-,MA,5,6,3,5,2,3,1,2
02746,-,MA,5,6,3,5,2,3,1,2
02747,-,MA,5,6,3,5,2,3,1,2
02748,-,MA,5,6,3,5,2,3,1,2
02777,-,MA,5,6,3,5,2,3,1,2
02779,-,MA,5,6,3,5,2,3,1,2
02783,-,MA,5,6,3,5,2,3,1,2
02790,-,MA,5,6,3,5,2,3,1,2
02808,EDAS,RI,5,6,3,5,2,3,1,2
02809,-,RI,5,6,3,5,2,3,1,2
02812,EDAS,RI,5,6,3,5,2,3,1,2
02813,EDAS,RI,5,6,3,5,2,3,1,2
02815,-,RI,5,6,3,5,2,3,1,2
02816,-,RI,5,6,3,5,2,3,1,2
02817,DAS,RI,5,6,3,5,2,3,1,2
02818,-,RI,5,6,3,5,2,3,1,2
02822,DAS,RI,5,6,3,5,2,3,1,2
02825,EDAS,RI,5,6,3,5,2,3,1,2
02827,EDAS,RI,5,6,3,5,2,3,1,2
02831,-,RI,5,6,3,5,2,3,1,2
02832,DAS,RI,5,6,3,5,2,3,1,2
02833,EDAS,RI,5,6,3,5,2,3,1,2
02835,DAS,RI,5,6,3,5,2,3,1,2
02836,-,RI,5,6,3,5,2,3,1,2
02837,EDAS,RI,5,6,3,5,2,3,1,2
02840,-,RI,5,6,3,5,2,3,1,2
02841,-,RI,5,6,3,5,2,3,1,2
02842,-,RI,5,6,3,5,2,3,1,2
02852,-,RI,5,6,3,5,2,3,1,2
02871,-,RI,5,6,3,5,2,3,1,2
02874,-,RI,5,6,3,5,2,3,1,2
02875,EDAS,RI,5,6,3,5,2,3,1,2
02876,-,RI,5,6,3,5,2,3,1,2
02877,DAS,RI,5,6,3,5,2,3,1,2
02878,DAS,RI,5,6,3,5,2,3,1,2
02879,-,RI,5,6,3,5,2,3,1,2
02881,-,RI,5,6,3,5,2,3,1,2
02882,-,RI,5,6,3,5,2,3,1,2
02885,-,RI,5,6,3,5,2,3,1,2
02886,-,RI,5,6,3,5,2,3,1,2
02889,-,RI,5,6,3,5,2,3,1,2
02892,DAS,RI,5,6,3,5,2,3,1,2
02893,-,RI,5,6,3,5,2,3,1,2
02894,EDAS,RI,5,6,3,5,2,3,1,2
02898,DAS,RI,5,6,3,5,2,3,1,2
02902,-,RI,5,6,3,5,2,3,1,2
02912,-,RI,5,6,3,5,2,3,1,2
03031,-,NH,5,6,3,5,2,3,1,2
03038,-,NH,5,6,3,5,2,3,1,2
03045,-,NH,5,6,3,5,2,3,1,2
03049,DAS,NH,5,6,3,5,2,3,1,2
03052,-,NH,5,6,3,5,2,3,1,2
03053,-,NH,5,6,3,5,2,3,1,2
03054,-,NH,5,6,3,5,2,3,1,2
03055,-,NH,5,6,3,5,2,3,1,2
03061,-,NH,5,6,3,5,2,3,1,2
03063,-,NH,5,6,3,5,2,3,1,2
03064,-,NH,5,6,3,5,2,3,1,2
03070,DAS,NH,5,6,3,5,2,3,1,2
03071,DAS,NH,5,6,3,5,2,3,1,2
03073,-,NH,5,6,3,5,2,3,1,2
03082,EDAS,NH,5,6,3,5,2,3,1,2
03086,DAS,NH,5,6,3,5,2,3,1,2
03101,-,NH,5,6,3,5,2,3,1,2
03102,-,NH,5,6,3,5,2,3,1,2
03103,-,NH,5,6,3,5,2,3,1,2
03104,-,NH,5,6,3,5,2,3,1,2
03106,-,NH,5,6,3,5,2,3,1,2
03109,-,NH,5,6,3,5,2,3,1,2
03110,-,NH,5,6,3,5,2,3,1,2
03111,-,NH,5,6,3,5,2,3,1,2
06006,-,CT,5,5,2,4,2,3,1,2
06019,DAS,CT,5,5,2,4,2,3,1,2
06022,-,CT,5,5,2,4,2,3,1,2
06026,-,CT,5,5,2,4,2,3,1,2
06029,-,CT,5,5,2,4,2,3,1,2
06030,-,CT,5,5,2,4,2,3,1,2
06042,-,CT,5,5,2,4,2,3,1,2
06050,-,CT,5,5,2,4,2,3,1,2
06066,-,CT,5,5,2,4,2,3,1,2
06070,-,CT,5,5,2,4,2,3,1,2
06074,-,CT,5,5,2,4,2,3,1,2
06078,-,CT,5,5,2,4,2,3,1,2
06082,-,CT,5,5,2,4,2,3,1,2
06084,-,CT,5,5,2,4,2,3,1,2
06095,-,CT,5,5,2,4,2,3,1,2
06101,-,CT,5,5,2,4,2,3,1,2
06103,-,CT,5,5,2,4,2,3,1,2
06112,-,CT,5,5,2,4,2,3,1,2
06120,-,CT,5,5,2,4,2,3,1,2
06150,-,CT,5,5,2,4,2,3,1,2
06151,-,CT,5,5,2,4,2,3,1,2
06152,-,CT,5,5,2,4,2,3,1,2
06153,-,CT,5,5,2,4,2,3,1,2
06154,-,CT,5,5,2,4,2,3,1,2
06155,-,CT,5,5,2,4,2,3,1,2
06156,-,CT,5,5,2,4,2,3,1,2
06160,-,CT,5,5,2,4,2,3,1,2
06161,-,CT,5,5,2,4,2,3,1,2
06167,-,CT,5,5,2,4,2,3,1,2
06176,-,CT,5,5,2,4,2,3,1,2
06180,-,CT,5,5,2,4,2,3,1,2
06183,-,CT,5,5,2,4,2,3,1,2
06199,-,CT,5,5,2,4,2,3,1,2
06351,DAS,CT,4,5,2,4,2,3,1,2
06355,-,CT,4,5,2,4,2,3,1,2
06360,-,CT,4,5,2,4,2,3,1,2
06385,-,CT,4,5,2,4,2,3,1,2
06408,-,CT,4,5,2,4,2,3,1,2
06411,-,CT,4,5,2,4,2,3,1,2
06460,-,CT,4,5,2,4,2,3,1,2
06461,-,CT,4,5,2,4,2,3,1,2
06468,-,CT,4,5,2,4,2,3,1,2
06470,-,CT,4,5,2,4,2,3,1,2
06482,-,CT,4,5,2,4,2,3,1,2
06488,-,CT,4,5,2,4,2,3,1,2
06493,-,CT,4,5,2,4,2,3,1,2
06494,-,CT,4,5,2,4,2,3,1,2
06495,-,CT,4,5,2,4,2,3,1,2
06510,-,CT,4,5,2,4,2,3,1,2
06519,-,CT,4,5,2,4,2,3,1,2
06537,-,CT,4,5,2,4,2,3,1,2
06538,-,CT,4,5,2,4,2,3,1,2
06540,-,CT,4,5,2,4,2,3,1,2
06604,-,CT,4,5,2,4,2,3,1,2
06605,-,CT,4,5,2,4,2,3,1,2
06606,-,CT,4,5,2,4,2,3,1,2
06607,-,CT,4,5,2,4,2,3,1,2
06608,-,CT,4,5,2,4,2,3,1,2
06610,-,CT,4,5,2,4,2,3,1,2
06614,-,CT,4,5,2,4,2,3,1,2
06615,-,CT,4,5,2,4,2,3,1,2
06673,-,CT,4,5,2,4,2,3,1,2
06699,-,CT,4,5,2,4,2,3,1,2
06701,-,CT,4,5,2,4,2,3,1,2
06749,-,CT,4,5,2,4,2,3,1,2
06776,-,CT,4,5,2,4,2,3,1,2
06790,-,CT,4,5,2,4,2,3,1,2
06792,-,CT,4,5,2,4,2,3,1,2
06801,-,CT,4,5,2,4,2,3,1,2
06804,-,CT,4,5,2,4,2,3,1,2
06810,-,CT,4,5,2,4,2,3,1,2
06811,-,CT,4,5,2,4,2,3,1,2
06812,-,CT,4,5,2,4,2,3,1,2
06814,-,CT,4,5,2,4,2,3,1,2
06816,-,CT,4,5,2,4,2,3,1,2
06817,-,CT,4,5,2,4,2,3,1,2
06825,-,CT,4,5,2,4,2,3,1,2
06828,-,CT,4,5,2,4,2,3,1,2
06857,-,CT,4,5,2,4,2,3,1,2
06858,-,CT,4,5,2,4,2,3,1,2
06879,-,CT,4,5,2,4,2,3,1,2
06888,-,CT,4,5,2,4,2,3,1,2
06889,-,CT,4,5,2,4,2,3,1,2
06896,-,CT,4,5,2,4,2,3,1,2
06910,-,CT,4,5,2,4,2,3,1,2
06913,-,CT,4,5,2,4,2,3,1,2
06914,-,CT,4,5,2,4,2,3,1,2
06920,-,CT,4,5,2,4,2,3,1,2
06921,-,CT,4,5,2,4,2,3,1,2
06922,-,CT,4,5,2,4,2,3,1,2
06926,-,CT,4,5,2,4,2,3,1,2
06927,-,CT,4,5,2,4,2,3,1,2
07007,-,NJ,4,5,2,4,2,3,1,2
07015,-,NJ,4,5,2,4,2,3,1,2
07019,-,NJ,4,5,2,4,2,3,1,2
07051,-,NJ,4,5,2,4,2,3,1,2
07097,-,NJ,4,5,2,4,2,3,1,2
07099,-,NJ,4,5,2,4,2,3,1,2
07175,-,NJ,4,5,2,4,2,3,1,2
07184,-,NJ,4,5,2,4,2,3,1,2
07188,-,NJ,4,5,2,4,2,3,1,2
07189,-,NJ,4,5,2,4,2,3,1,2
07191,-,NJ,4,5,2,4,2,3,1,2
07192,-,NJ,4,5,2,4,2,3,1,2
07193,-,NJ,4,5,2,4,2,3,1,2
07195,-,NJ,4,5,2,4,2,3,1,2
07198,-,NJ,4,5,2,4,2,3,1,2
07199,-,NJ,4,5,2,4,2,3,1,2
07311,-,NJ,4,5,2,4,2,3,1,2
07395,-,NJ,4,5,2,4,2,3,1,2
07399,-,NJ,4,5,2,4,2,3,1,2
07435,DAS,NJ,4,5,2,4,2,3,1,2
07438,-,NJ,4,5,2,4,2,3,1,2
07451,-,NJ,4,5,2,4,2,3,1,2
07456,-,NJ,4,5,2,4,2,3,1,2
07461,DAS,NJ,4,5,2,4,2,3,1,2
07474,-,NJ,4,5,2,4,2,3,1,2
07480,-,NJ,4,5,2,4,2,3,1,2
07507,-,NJ,4,5,2,4,2,3,1,2
07509,-,NJ,4,5,2,4,2,3,1,2
07510,-,NJ,4,5,2,4,2,3,1,2
07511,-,NJ,4,5,2,4,2,3,1,2
07538,-,NJ,4,5,2,4,2,3,1,2
07543,-,NJ,4,5,2,4,2,3,1,2
07602,-,NJ,4,5,2,4,2,3,1,2
07653,-,NJ,4,5,2,4,2,3,1,2
07699,-,NJ,4,5,2,4,2,3,1,2
07702,-,NJ,4,5,2,4,2,3,1,2
07704,-,NJ,4,5,2,4,2,3,1,2
07710,-,NJ,4,5,2,4,2,3,1,2
07711,-,NJ,4,5,2,4,2,3,1,2
07712,-,NJ,4,5,2,4,2,3,1,2
07715,-,NJ,4,5,2,4,2,3,1,2
07717,-,NJ,4,5,2,4,2,3,1,2
07719,-,NJ,4,5,2,4,2,3,1,2
07720,-,NJ,4,5,2,4,2,3,1,2
07723,-,NJ,4,5,2,4,2,3,1,2
07732,-,NJ,4,5,2,4,2,3,1,2
07739,-,NJ,4,5,2,4,2,3,1,2
07740,-,NJ,4,5,2,4,2,3,1,2
07750,-,NJ,4,5,2,4,2,3,1,2
07753,-,NJ,4,5,2,4,2,3,1,2
07755,-,NJ,4,5,2,4,2,3,1,2
07756,-,NJ,4,5,2,4,2,3,1,2
07757,-,NJ,4,5,2,4,2,3,1,2
07760,-,NJ,4,5,2,4,2,3,1,2
07762,-,NJ,4,5,2,4,2,3,1,2
07764,-,NJ,4,5,2,4,2,3,1,2
07799,-,NJ,4,5,2,4,2,3,1,2
07828,-,NJ,4,5,2,4,2,3,1,2
07830,DAS,NJ,4,5,2,4,2,3,1,2
07836,-,NJ,4,5,2,4,2,3,1,2
07840,-,NJ,4,5,2,4,2,3,1,2
07853,-,NJ,4,5,2,4,2,3,1,2
07860,DAS,NJ,4,5,2,4,2,3,1,2
07866,-,NJ,4,5,2,4,2,3,1,2
07869,-,NJ,4,5,2,4,2,3,1,2
07876,-,NJ,4,5,2,4,2,3,1,2
07878,-,NJ,4,5,2,4,2,3,1,2
07882,-,NJ,4,5,2,4,2,3,1,2
07920,-,NJ,4,5,2,4,2,3,1,2
07921,-,NJ,4,5,2,4,2,3,1,2
07924,-,NJ,4,5,2,4,2,3,1,2
07930,-,NJ,4,5,2,4,2,3,1,2
07931,DAS,NJ,4,5,2,4,2,3,1,2
07934,-,NJ,4,5,2,4,2,3,1,2
07935,-,NJ,4,5,2,4,2,3,1,2
07939,-,NJ,4,5,2,4,2,3,1,2
07945,-,NJ,4,5,2,4,2,3,1,2
07946,-,NJ,4,5,2,4,2,3,1,2
07962,-,NJ,4,5,2,4,2,3,1,2
07963,-,NJ,4,5,2,4,2,3,1,2
07976,-,NJ,4,5,2,4,2,3,1,2
08005,-,NJ,4,5,2,4,2,3,1,2
08008,DAS,NJ,4,5,2,4,2,3,1,2
08050,-,NJ,4,5,2,4,2,3,1,2
08087,DAS,NJ,4,5,2,4,2,3,1,2
08092,DAS,NJ,4,5,2,4,2,3,1,2
08514,DAS,NJ,4,5,2,4,2,3,1,2
08533,-,NJ,4,5,2,4,2,3,1,2
08556,DAS,NJ,4,5,2,4,2,3,1,2
08559,DAS,NJ,4,5,2,4,2,3,1,2
08561,-,NJ,4,5,2,4,2,3,1,2
08644,-,NJ,4,5,2,4,2,3,1,2
08645,-,NJ,4,5,2,4,2,3,1,2
08646,-,NJ,4,5,2,4,2,3,1,2
08647,-,NJ,4,5,2,4,2,3,1,2
08666,-,NJ,4,5,2,4,2,3,1,2
08695,-,NJ,4,5,2,4,2,3,1,2
08701,-,NJ,4,5,2,4,2,3,1,2
08721,-,NJ,4,5,2,4,2,3,1,2
08722,-,NJ,4,5,2,4,2,3,1,2
08723,-,NJ,4,5,2,4,2,3,1,2
08724,-,NJ,4,5,2,4,2,3,1,2
08730,-,NJ,4,5,2,4,2,3,1,2
08731,-,NJ,4,5,2,4,2,3,1,2
08733,DAS,NJ,4,5,2,4,2,3,1,2
08734,-,NJ,4,5,2,4,2,3,1,2
08735,-,NJ,4,5,2,4,2,3,1,2
08736,-,NJ,4,5,2,4,2,3,1,2
08738,-,NJ,4,5,2,4,2,3,1,2
08741,-,NJ,4,5,2,4,2,3,1,2
08742,-,NJ,4,5,2,4,2,3,1,2
08750,-,NJ,4,5,2,4,2,3,1,2
08751,DAS,NJ,4,5,2,4,2,3,1,2
08752,DAS,NJ,4,5,2,4,2,3,1,2
08753,-,NJ,4,5,2,4,2,3,1,2
08755,-,NJ,4,5,2,4,2,3,1,2
08757,-,NJ,4,5,2,4,2,3,1,2
08758,-,NJ,4,5,2,4,2,3,1,2
08759,-,NJ,4,5,2,4,2,3,1,2
08801,-,NJ,4,5,2,4,2,3,1,2
08809,-,NJ,4,5,2,4,2,3,1,2
08818,-,NJ,4,5,2,4,2,3,1,2
08821,-,NJ,4,5,2,4,2,3,1,2
08825,DAS,NJ,4,5,2,4,2,3,1,2
08826,DAS,NJ,4,5,2,4,2,3,1,2
08829,-,NJ,4,5,2,4,2,3,1,2
08833,DAS,NJ,4,5,2,4,2,3,1,2
08855,-,NJ,4,5,2,4,2,3,1,2
08865,-,NJ,4,5,2,4,2,3,1,2
08867,DAS,NJ,4,5,2,4,2,3,1,2
08875,-,NJ,4,5,2,4,2,3,1,2
08890,-,NJ,4,5,2,4,2,3,1,2
08899,-,NJ,4,5,2,4,2,3,1,2
08903,-,NJ,4,5,2,4,2,3,1,2
08933,-,NJ,4,5,2,4,2,3,1,2
08989,-,NJ,4,5,2,4,2,3,1,2
10008,-,NY,4,5,2,4,2,3,1,2
10060,-,NY,4,5,2,4,2,3,1,2
10087,-,NY,4,5,2,4,2,3,1,2
10090,-,NY,4,5,2,4,2,3,1,2
10101,-,NY,4,5,2,4,2,3,1,2
10102,-,NY,4,5,2,4,2,3,1,2
10108,-,NY,4,5,2,4,2,3,1,2
10109,-,NY,4,5,2,4,2,3,1,2
10112,-,NY,4,5,2,4,2,3,1,2
10113,-,NY,4,5,2,4,2,3,1,2
10114,-,NY,4,5,2,4,2,3,1,2
10116,-,NY,4,5,2,4,2,3,1,2
10117,-,NY,4,5,2,4,2,3,1,2
10125,-,NY,4,5,2,4,2,3,1,2
10126,-,NY,4,5,2,4,2,3,1,2
10130,-,NY,4,5,2,4,2,3,1,2
10131,-,NY,4,5,2,4,2,3,1,2
10132,-,NY,4,5,2,4,2,3,1,2
10133,-,NY,4,5,2,4,2,3,1,2
10138,-,NY,4,5,2,4,2,3,1,2
10150,-,NY,4,5,2,4,2,3,1,2
10156,-,NY,4,5,2,4,2,3,1,2
10157,-,NY,4,5,2,4,2,3,1,2
10159,-,NY,4,5,2,4,2,3,1,2
10160,-,NY,4,5,2,4,2,3,1,2
10161,-,NY,4,5,2,4,2,3,1,2
10163,-,NY,4,5,2,4,2,3,1,2
10164,-,NY,4,5,2,4,2,3,1,2
10185,-,NY,4,5,2,4,2,3,1,2
10199,-,NY,4,5,2,4,2,3,1,2
10203,-,NY,4,5,2,4,2,3,1,2
10211,-,NY,4,5,2,4,2,3,1,2
10212,-,NY,4,5,2,4,2,3,1,2
10213,-,NY,4,5,2,4,2,3,1,2
10242,-,NY,4,5,2,4,2,3,1,2
10256,-,NY,4,5,2,4,2,3,1,2
10258,-,NY,4,5,2,4,2,3,1,2
10259,-,NY,4,5,2,4,2,3,1,2
10260,-,NY,4,5,2,4,2,3,1,2
10261,-,NY,4,5,2,4,2,3,1,2
10265,-,NY,4,5,2,4,2,3,1,2
10268,-,NY,4,5,2,4,2,3,1,2
10269,-,NY,4,5,2,4,2,3,1,2
10273,-,NY,4,5,2,4,2,3,1,2
10274,-,NY,4,5,2,4,2,3,1,2
10275,-,NY,4,5,2,4,2,3,1,2
10276,-,NY,4,5,2,4,2,3,1,2
10277,-,NY,4,5,2,4,2,3,1,2
10278,-,NY,4,5,2,4,2,3,1,2
10311,-,NY,4,5,2,4,2,3,1,2
10313,-,NY,4,5,2,4,2,3,1,2
10551,-,NY,4,5,2,4,2,3,1,2
10702,-,NY,4,5,2,4,2,3,1,2
10802,-,NY,4,5,2,4,2,3,1,2
11051,-,NY,4,5,2,4,2,3,1,2
11052,-,NY,4,5,2,4,2,3,1,2
11053,-,NY,4,5,2,4,2,3,1,2
11054,-,NY,4,5,2,4,2,3,1,2
11055,-,NY,4,5,2,4,2,3,1,2
11202,-,NY,4,5,2,4,2,3,1,2
11241,-,NY,4,5,2,4,2,3,1,2
11242,-,NY,4,5,2,4,2,3,1,2
11243,-,NY,4,5,2,4,2,3,1,2
11245,-,NY,4,5,2,4,2,3,1,2
11247,-,NY,4,5,2,4,2,3,1,2
11256,-,NY,4,5,2,4,2,3,1,2
11381,-,NY,4,5,2,4,2,3,1,2
11424,-,NY,4,5,2,4,2,3,1,2
11499,-,NY,4,5,2,4,2,3,1,2
11555,-,NY,4,5,2,4,2,3,1,2
11556,-,NY,4,5,2,4,2,3,1,2
11599,-,NY,4,5,2,4,2,3,1,2
11690,-,NY,4,5,2,4,2,3,1,2
11695,-,NY,4,5,2,4,2,3,1,2
11705,-,NY,4,5,2,4,2,3,1,2
11706,-,NY,4,5,2,4,2,3,1,2
11713,-,NY,4,5,2,4,2,3,1,2
11715,-,NY,4,5,2,4,2,3,1,2
11717,-,NY,4,5,2,4,2,3,1,2
11719,-,NY,4,5,2,4,2,3,1,2
11720,-,NY,4,5,2,4,2,3,1,2
11725,-,NY,4,5,2,4,2,3,1,2
11730,-,NY,4,5,2,4,2,3,1,2
11731,-,NY,4,5,2,4,2,3,1,2
11733,-,NY,4,5,2,4,2,3,1,2
11737,-,NY,4,5,2,4,2,3,1,2
11738,-,NY,4,5,2,4,2,3,1,2
11740,-,NY,4,5,2,4,2,3,1,2
11741,-,NY,4,5,2,4,2,3,1,2
11749,-,NY,4,5,2,4,2,3,1,2
11751,-,NY,4,5,2,4,2,3,1,2
11752,-,NY,4,5,2,4,2,3,1,2
11754,-,NY,4,5,2,4,2,3,1,2
11755,-,NY,4,5,2,4,2,3,1,2
11763,-,NY,4,5,2,4,2,3,1,2
11764,-,NY,4,5,2,4,2,3,1,2
11767,-,NY,4,5,2,4,2,3,1,2
11768,-,NY,4,5,2,4,2,3,1,2
11773,-,NY,4,5,2,4,2,3,1,2
11775,-,NY,4,5,2,4,2,3,1,2
11778,-,NY,4,5,2,4,2,3,1,2
11780,-,NY,4,5,2,4,2,3,1,2
11782,-,NY,4,5,2,4,2,3,1,2
11784,-,NY,4,5,2,4,2,3,1,2
11786,-,NY,4,5,2,4,2,3,1,2
11787,-,NY,4,5,2,4,2,3,1,2
11788,-,NY,4,5,2,4,2,3,1,2
11789,-,NY,4,5,2,4,2,3,1,2
11790,-,NY,4,5,2,4,2,3,1,2
11794,-,NY,4,5,2,4,2,3,1,2
11796,-,NY,4,5,2,4,2,3,1,2
11815,-,NY,4,5,2,4,2,3,1,2
11819,-,NY,4,5,2,4,2,3,1,2
11853,-,NY,4,5,2,4,2,3,1,2
11951,-,NY,4,5,2,4,2,3,1,2
12019,-,NY,5,6,3,4,2,3,1,2
12020,-,NY,5,6,3,4,2,3,1,2
12047,-,NY,5,6,3,4,2,3,1,2
12054,-,NY,5,6,3,4,2,3,1,2
12061,-,NY,5,6,3,4,2,3,1,2
12065,-,NY,5,6,3,4,2,3,1,2
12077,-,NY,5,6,3,4,2,3,1,2
12110,-,NY,5,6,3,4,2,3,1,2
12118,-,NY,5,6,3,4,2,3,1,2
